Timestamp , Uptime, BUC1 Power State, BUC1 Power Level, BUC1 10Mhz ,BUC2 Power State, BUC2 Power Level, BUC2 10Mhz, Antenna AGC, Antenna MuteState, Antenna Tracking, Satellite Freq, Antenna Baseball, EXTRA
2459306.774783479,  20 days,  1,  2987,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.775483714,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.776184014,  20 days,  1,  2987,  0,  1,  2952,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.776884474,  20 days,  1,  2990,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.777584065,  20 days,  1,  2990,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.778284306,  20 days,  1,  2987,  0,  1,  2965,  0, 728, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.778984484,  20 days,  1,  2995,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.779684240,  20 days,  1,  2995,  0,  1,  2952,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.780384943,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.781085010,  20 days,  1,  2995,  0,  1,  2958,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.781785326,  20 days,  1,  2987,  0,  1,  2958,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.782485030,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.783185400,  20 days,  1,  2990,  0,  1,  2952,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.783886006,  20 days,  1,  2987,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.784586295,  20 days,  1,  2987,  0,  1,  2958,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.785286216,  20 days,  1,  2987,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.785986803,  20 days,  1,  2987,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.786687279,  20 days,  1,  2990,  0,  1,  2965,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.787387337,  20 days,  1,  2995,  0,  1,  2962,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.788087526,  20 days,  1,  2995,  0,  1,  2962,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.788787367,  20 days,  1,  2987,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.789487441,  20 days,  1,  2987,  0,  1,  2962,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.790187958,  20 days,  1,  2987,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.790888015,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.791588163,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.792288662,  20 days,  1,  2990,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.792988567,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.793688868,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.794388637,  20 days,  1,  2990,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.795088847,  20 days,  1,  2995,  0,  1,  2952,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.795789510,  20 days,  1,  2998,  0,  1,  2962,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.796489760,  20 days,  1,  2995,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.797190143,  20 days,  1,  2995,  0,  1,  2958,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.797890924,  20 days,  1,  2995,  0,  1,  2958,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.798591328,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.799291343,  20 days,  1,  2987,  0,  1,  2955,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.799991597,  20 days,  1,  2987,  0,  1,  2958,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.800691914,  20 days,  1,  2987,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.801392174,  20 days,  1,  2987,  0,  1,  2955,  0, 730, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.802092553,  20 days,  1,  2990,  0,  1,  2962,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.802792397,  20 days,  1,  2995,  0,  1,  2952,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.803493302,  20 days,  1,  2995,  0,  1,  2952,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.804193407,  20 days,  1,  2995,  0,  1,  2952,  0, 729, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.804893511,  20 days,  1,  2998,  0,  1,  2968,  0, 727, MOVING, OFF, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.805593486,  20 days,  1,  2998,  0,  1,  2961,  0, 747, MOVING_OFF, OFF, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.806293988,  20 days,  1,  2987,  0,  1,  2961,  0, 747, MOVING_OFF, OFF, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.806994214,  20 days,  1,  2990,  0,  1,  2958,  0, 747, MOVING_OFF, OFF, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.807694075,  20 days,  1,  2990,  0,  1,  2958,  0, 746, MOVING_OFF, OFF, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.808394526,  20 days,  1,  2996,  0,  1,  2961,  0, 745, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.809095036,  20 days,  1,  2993,  0,  1,  2961,  0, 734, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.809794880,  20 days,  1,  2990,  0,  1,  2958,  0, 735, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.810495130,  20 days,  1,  3001,  0,  1,  2958,  0, 741, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.811195752,  20 days,  1,  2998,  0,  1,  2958,  0, 747, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.811895728,  20 days,  1,  2998,  0,  1,  2961,  0, 754, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.812596378,  20 days,  1,  2998,  0,  1,  2958,  0, 754, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.813296513,  20 days,  1,  2998,  0,  1,  2958,  0, 751, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.813996026,  20 days,  1,  2998,  0,  1,  2961,  0, 748, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.814696355,  20 days,  1,  3001,  0,  1,  2958,  0, 748, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.815396561,  20 days,  1,  2990,  0,  1,  2968,  0, 752, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.816097319,  20 days,  1,  2990,  0,  1,  2968,  0, 753, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.816797730,  20 days,  1,  2998,  0,  1,  2958,  0, 750, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.817498470,  20 days,  1,  2998,  0,  1,  2958,  0, 743, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.818199975,  20 days,  1,  3001,  0,  1,  2958,  0, 739, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.818900287,  20 days,  1,  3004,  0,  1,  2961,  0, 735, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.819600693,  20 days,  1,  3001,  0,  1,  2961,  0, 732, STABILITY_OFF, ON, 2283, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.820301529,  20 days,  1,  4498,  0,  1,  5001,  0, 732, BLOCK, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.821002432,  20 days,  1,  2998,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.821702942,  20 days,  1,  2998,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.822403254,  20 days,  1,  2995,  0,  1,  2958,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.823103300,  20 days,  1,  2987,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.823804016,  20 days,  1,  2987,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.824504242,  20 days,  1,  2987,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.825204036,  20 days,  1,  2998,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.825904633,  20 days,  1,  2998,  0,  1,  2965,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.826604691,  20 days,  1,  2995,  0,  1,  2968,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.827304870,  20 days,  1,  2995,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.828005064,  20 days,  1,  2998,  0,  1,  2965,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.828705227,  20 days,  1,  2998,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.829405516,  20 days,  1,  2995,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.830105752,  20 days,  1,  2995,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.830805870,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.831506290,  20 days,  1,  2987,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.832206736,  20 days,  1,  2995,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.832906809,  20 days,  1,  2984,  0,  1,  2958,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.833606965,  20 days,  1,  2998,  0,  1,  2958,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.834306994,  20 days,  1,  2995,  0,  1,  2958,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.835007351,  20 days,  1,  2998,  0,  1,  2965,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.835707613,  20 days,  1,  2995,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.836407955,  20 days,  1,  2995,  0,  1,  2958,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.837108300,  20 days,  1,  2995,  0,  1,  2965,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.837808601,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.838508350,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.839208589,  20 days,  1,  2987,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.839908738,  20 days,  1,  2987,  0,  1,  2962,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.840608891,  20 days,  1,  2987,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.841309004,  20 days,  1,  2987,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.842009011,  20 days,  1,  2995,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.842709452,  20 days,  1,  2995,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.843409933,  20 days,  1,  2995,  0,  1,  2958,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.844109892,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.844810378,  20 days,  1,  2995,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.845510479,  20 days,  1,  2984,  0,  1,  2952,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.846210606,  20 days,  1,  2995,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.846910881,  20 days,  1,  2987,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.847611070,  20 days,  1,  2998,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.848311349,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.849011831,  20 days,  1,  2984,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.849711702,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.850412137,  20 days,  1,  2995,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.851112882,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.851813160,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.852513505,  20 days,  1,  2995,  0,  1,  2958,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.853213745,  20 days,  1,  2984,  0,  1,  2958,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.853913748,  20 days,  1,  2984,  0,  1,  2962,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.854614469,  20 days,  1,  2987,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.855314194,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.856014564,  20 days,  1,  2984,  0,  1,  2958,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.856714834,  20 days,  1,  2995,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.857415202,  20 days,  1,  2987,  0,  1,  2958,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.858115819,  20 days,  1,  2995,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.858815954,  20 days,  1,  2984,  0,  1,  2965,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.859517198,  20 days,  1,  2995,  0,  1,  2952,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.860217264,  20 days,  1,  2995,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.860917706,  20 days,  1,  2984,  0,  1,  2958,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.861618894,  20 days,  1,  2984,  0,  1,  2959,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.862319474,  20 days,  1,  2987,  0,  1,  2962,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.863019575,  20 days,  1,  2984,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.863719869,  20 days,  1,  2995,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.864420208,  20 days,  1,  2984,  0,  1,  2955,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.865120169,  20 days,  1,  2995,  0,  1,  2955,  0, 728, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
2459306.865820681,  20 days,  1,  2992,  0,  1,  2968,  0, 729, OFF, OFF, 2283.000, BB1/R LOAD  ON , BB2/L LOAD  ON
